appears,3,4,1
supports,63,23,-40
real,68,40,-28
implementations,8,3,-5
msr_pr,8,5,-3
independent,5,6,1
ignore,49,39,-10
3,483,261,-222
thing,14,10,-4
however,61,35,-26
enforce,9,7,-2
dr,9,7,-2
msr_ir,6,3,-3
encoding,17,15,-2
mode,200,116,-84
ppc_64b,7,4,-3
treat,27,18,-9
processors,4,3,-1
7,186,98,-88
32-bit,53,10,-43
weird,1,4,3
translation,51,15,-36
hv,5,16,11
threads,35,15,-20
object_child_foreach,6,8,2
nr_threads,8,3,-5
cc-,35,10,-25
sc-,19,9,-10
child,46,24,-22
ifa-,2,1,-1
nlmsg_len,1,1,0
tswap16,5,3,-2
ifa,1,1,0
nlh,1,1,0
nlh-,1,1,0
nlmsg_data,1,1,0
tswap32,9,7,-2
tmpo,5,7,2
foo,19,17,-2
/dev/null,55,31,-24
-q,11,6,-5
pos,21,21,0
last,71,57,-14
qemu_bh_schedule,21,20,-1
conventional,3,2,-1
specific,69,29,-40
directly,44,22,-22
override,40,6,-34
attached,26,8,-18
walking,7,1,-6
legacy,34,13,-21
including,56,30,-26
exactly,14,16,2
getting,10,7,-3
proxy,12,12,0
pci_requester_id,1,1,0
change,107,41,-66
chap,2,2,0
pci_dev-,17,16,-1
bridge,23,17,-6
several,17,11,-6
enum,98,52,-46
2.3,3,4,1
parent_dev,4,4,0
.type,82,32,-50
pass,59,29,-30
devfn,27,19,-8
root,62,25,-37
exit,310,205,-105
default,399,207,-192
required,77,42,-35
parent,60,32,-28
bridges,3,4,1
pci,86,39,-47
recognized,2,2,0
zeroed,4,4,0
every,30,21,-9
connects,2,3,1
full,45,33,-12
devices,107,42,-65
pcie,7,5,-2
requester,1,2,1
pci_is_express,5,2,-3
obtain,8,1,-7
secondary,28,13,-15
bus_n,1,1,0
parse,45,23,-22
pci_bus_is_root,3,3,0
tree,23,13,-10
invoke,10,4,-6
error_printf,11,5,-6
msi,14,20,6
might,55,34,-21
topology,6,5,-1
buses,4,5,1
upstream,2,4,2
meaningless,4,1,-3
pci_bus_num,7,6,-1
complex,16,3,-13
sentinel,3,1,-2
assumes,16,13,-3
g_test_add_func,35,11,-24
freelist,2,1,-1
marks,4,3,-1
crash,6,23,17
coroutine,30,21,-9
skip,33,27,-6
drck,7,2,-5
spapr_dr_connector_get_class,7,3,-4
hotpluggable,13,5,-8
lmbs,2,2,0
spapr_dr_connector_type_lmb,3,3,0
create,108,99,-9
hotplug_memory.mr,2,2,0
0x00000020,5,2,-3
hotplug,30,12,-18
reserved,67,34,-33
lmb,1,1,0
node,84,34,-50
marked,14,15,1
spaprdrconnectorclass,7,2,-5
drck-,11,3,-8
hotplug_memory.base,2,2,0
machine-,33,17,-16
assigned,12,6,-6
memory_region_size,16,8,-8
rma,2,6,4
ibm,47,36,-11
get_index,3,3,0
flag,79,44,-35
cpu_to_be32,22,13,-9
spapr-,34,26,-8
information,61,27,-34
region,76,21,-55
memory_region_present,1,2,1
get_system_memory,21,7,-14
spaprdrconnector,8,4,-4
maxram_size,7,4,-3
gap,3,5,2
0x00000080,5,4,-1
defines,24,7,-17
msg,51,34,-17
__va_args__,29,12,-17
tp,8,3,-5
replay_mode_none,10,1,-9
replay_mode,17,2,-15
events_enabled,2,1,-1
aml_append,21,4,-17
conflicts,8,5,-3
irqs,31,8,-23
unused,44,30,-14
rewrite,12,5,-7
ep,8,18,10
usbredirdevice,1,1,0
previous,32,23,-9
phb-,7,5,-2
config_addr,1,5,4
icp,9,9,0
first_irq,1,3,2
msis,1,3,2
g_hash_table_lookup,5,3,-2
release,31,18,-13
num,53,32,-21
g_hash_table_remove,6,2,-4
null-initialized,1,4,3
uninitialized,1,12,11
cpux86state,44,13,-31
cpu_synchronize_state,13,12,-1
hwaddr,142,57,-85
x86cpu,47,8,-39
rom_paddr,1,1,0
x86_cpu,19,5,-14
target_x86_64,13,5,-8
qemu_packed,25,12,-13
target_mips,14,2,-12
u32,5,4,-1
abi_ulong,38,21,-17
target_mips64,9,5,-4
u64,8,6,-2
target_arm,13,2,-11
tag,49,38,-11
virtio_9p,1,1,0
virtio_9p_device_unrealize,1,1,0
virtiodevice,27,25,-2
v9fsstate,15,4,-11
vdc-,8,10,2
virtio_device,7,11,4
virtio-9p,5,1,-4
ctx.fs_root,4,3,-1
unregister_savevm,2,10,8
devicestate,133,59,-74
x-data-plane,2,1,-1
dataplane,3,3,0
error_abort,88,58,-30
object_initialize,20,1,-19
virtioblock,5,4,-1
internal_iothread_obj,1,1,0
specified,126,51,-75
define_prop_bit,13,3,-10
iothread,22,10,-12
none,102,55,-47
incompatible,8,10,2
per-device,2,2,0
type_iothread,5,2,-3
user_creatable_complete,2,2,0
removed,36,15,-21
conf-,17,10,-7
drop,34,23,-11
invocations,1,2,1
virtiopciclass,1,1,0
virtiopciproxy,12,10,-2
pci_config_size,2,3,1
proxy-,18,10,-8
virtio_pci_class,1,1,0
qdev,49,37,-12
future,37,18,-19
pci_bus_is_express,7,2,-5
flags,299,147,-152
cap_present,5,3,-2
~qemu_pci_cap_express,1,1,0
pci_config_space_size,6,6,0
virtio_pci,3,2,-1
virtio_pci_flag_disable_modern,1,2,1
errors,66,48,-18
timeout,44,19,-25
pfd,10,5,-5
g_poll,11,2,-9
ignored,36,31,-5
eintr,34,22,-12
qapi_free_blockinfolist,1,2,1
head,47,26,-21
__clang__,1,1,0
-dm,2,1,-1
-e,34,20,-14
debug,38,23,-15
grep,24,13,-11
cxx,3,1,-2
clang,5,5,0
elif,85,44,-41
glibc,5,7,2
members,35,15,-20
likewise,1,3,2
optional=false,10,3,-7
'int,35,27,-8
success_response=true,3,2,-1
obj-oops-arg,2,2,0
union,51,21,-30
reserve,9,13,4
given,85,39,-46
optional=true,2,3,1
'oops,7,3,-4
'command,34,10,-24
'unionkind,1,1,0
'union,20,12,-8
'q_,1,4,3
unix,26,13,-13
implicit,10,9,-1
command,148,77,-71
'unix,2,4,2
'kind',3,4,1
declare,1,5,4
str,94,61,-33
optional,68,29,-39
attempts,7,7,0
'struct,30,12,-18
compile,15,12,-3
oops,3,2,-1
collisions,5,3,-2
'base,21,11,-10
entity,1,5,4
parses,6,2,-4
names,41,17,-24
tests/qapi-schema/enum-union-clash.json:2,1,1,0
c_name,19,11,-8
empty,65,49,-16
word,25,10,-15
'enum,24,14,-10
gen=true,3,2,-1
munge,4,4,0
qapi,20,14,-6
expected,35,32,-3
blocksize,5,3,-2
nkey,3,5,2
ctxt-,3,2,-1
niv,2,4,2
g_new0,72,48,-24
iv,10,5,-5
cipher-,2,2,0
aes_block_size,1,2,1
prop-,18,10,-8
visit_type_str,11,8,-3
error_propagate,109,57,-52
v,141,87,-54
qemu_open,5,5,0
o_trunc,3,4,1
o_binary,6,6,0
o_rdwr,6,9,3
o_creat,9,9,0
o_wronly,6,10,4
filename,128,93,-35
blk_unref,6,8,2
client-,19,18,-1
closing,2,6,4
blk_remove_aio_context_notifier,1,1,0
blocked,11,6,-5
closed,9,7,-2
qemu_mutex_lock_iothread,20,18,-2
qemu_mutex_unlock_iothread,21,18,-3
0xf0000000,10,1,-9
int128_get64,14,5,-9
xc_gnttab_open,3,1,-2
param,24,9,-15
xs_daemon_open,3,1,-2
evtchn_port_t,1,1,0
hw/pci/pci.h,6,2,-4
26,20,11,-9
enable,84,50,-34
xenmapspace_gmfn,2,1,-1
offset_within_address_space,12,5,-7
xen_pfn_t,5,3,-2
xen_ctrl_version,1,1,0
xc_interface,3,2,-1
hvm_max_vcpus,1,1,0
xen=yes,3,1,-2
start_addr,13,14,1
stderr,258,205,-53
xc,5,1,-4
ctrl,18,9,-9
xen,18,6,-12
xc_interface_open,2,1,-1
xc_hvm_inject_msi,1,1,0
xen_libs,3,1,-2
section,60,30,-30
xenctrl.h,3,1,-2
hvmmem_ram_ro,2,1,-1
fprintf,266,208,-58
memoryregionsection,22,8,-14
pci_func,11,5,-6
xenxc,3,2,-1
xc_hvm_set_mem_type,2,1,-1
0x00000000,23,13,-10
config_xen_ctrl_interface_version,4,2,-2
xen/hvm/hvm_info_table.h,1,1,0
domid_t,1,1,0
dom,6,4,-2
end_addr,4,8,4
pci_slot,18,8,-10
section-,24,10,-14
4.5,2,1,-1
stdint.h,18,6,-12
xc_domain_add_to_physmap,2,1,-1
.error_set,1,1,0
error_setg_win32,3,3,0
gcc_fmt_attr,19,7,-12
errorsetfunc,1,2,1
error_set,53,23,-30
errorclass,1,2,1
error_set_win32,1,1,0
.errp,2,2,0
ap,26,17,-9
error_class_generic_error,10,4,-6
.err_class,1,2,1
_win32,33,20,-13
err_class,2,3,1
tray_open,5,4,-1
described,11,6,-5
l,62,47,-15
total,30,22,-8
bm-,13,4,-9
ops-,28,18,-10
ahci_dma_prepare_buf,1,2,1
remaining,22,14,-8
cur_prd_addr,1,1,0
ahci_populate_sglist,1,5,4
contain,36,19,-17
sum,12,9,-3
prepare,14,7,-7
dma,36,26,-10
prdtl,2,1,-1
ncq_tfs-,3,5,2
consume,8,5,-3
ad,3,8,5
add,119,69,-50
successfully,21,13,-8
prepared,2,2,0
many,49,33,-16
is_write,55,20,-35
sglist,1,7,6
io_buffer_offset,1,4,3
dma-,3,5,2
sg,22,10,-12
type_ptr,1,1,0
struct_entries,1,1,0
qbus-,5,6,1
device_plugged,3,2,-1
klass-,11,3,-8
virtio_ccw_device_plugged,1,1,0
dev.config,12,4,-8
atomic_mb_set,8,5,-3
bounce.buffer,2,4,2
in_use,3,4,1
atomic_xchg,2,4,2
muldiv64,7,8,1
ticks_per_sec,7,5,-2
supplied,8,1,-7
multiply,1,2,1
exceed,10,9,-1
64-bits,1,2,1
intermediate,12,6,-6
get_ticks_per_sec,10,8,-2
typically,12,6,-6
scale,7,3,-4
30,35,19,-16
20,76,46,-30
anonymous,15,7,-8
child-,15,8,-7
control,83,28,-55
three,9,5,-4
merged,3,1,-2
cleared,21,16,-5
blockdriverstate,223,100,-123
bitmap-,6,4,-2
replace,15,6,-9
present,71,34,-37
delete,15,12,-3
bdrv_release_dirty_bitmap,3,2,-1
freeze,3,3,0
r/w,6,4,-2
operation,66,42,-24
parent-,5,6,1
bs,367,251,-116
deleted,20,17,-3
wish,4,3,-1
longer,23,13,-10
cases,54,39,-15
relinquish,1,2,1
re-enabled,1,2,1
currently,102,59,-43
destined,1,1,0
bdrv_dirty_bitmap_frozen,1,1,0
genericerror,12,3,-9
bm,9,7,-2
bdrvdirtybitmap,8,4,-4
granularity,24,5,-19
disabled,64,24,-40
merging,2,2,0
bdrv_create_dirty_bitmap,2,2,0
bdrv_dirty_bitmap_granularity,2,1,-1
yield,14,8,-6
extract64,9,3,-6
results,19,17,-2
calculate,23,16,-7
mul,3,5,2
t1,36,21,-15
^,51,35,-16
t2,12,12,0
r2,18,7,-11
r1,27,14,-13
t3,5,4,-1
hand,6,4,-2
compare,32,13,-19
less,27,27,0
give,23,9,-14
kernel_irqchip,1,3,2
unavailable,8,3,-5
nr_servers,2,4,2
in-kernel,6,6,0
object_unparent,16,13,-3
nr_irqs,4,6,2
object_property_set_bool,32,10,-22
perror,8,10,2
error_get_pretty,23,18,-5
qdev_init,8,15,7
vram_size,4,5,1
mb,27,18,-9
qxl-,9,17,8
round,21,8,-13
nearest,4,2,-2
derive,1,2,1
can't,2,2,0
realloc,2,10,8
allocation,29,30,1
mem,28,19,-9
conditions,44,22,-22
adding,18,5,-13
afm_free,1,2,1
glib,10,11,1
malloc,14,21,7
g_try_malloc0,2,12,10
g_realloc,9,17,8
actually,55,39,-16
__coverity_mark_as_afm_freed__,1,1,0
sz,10,9,-1
free,169,165,-4
trivially,2,1,-1
initialized,24,25,1
beyond,19,20,1
primitives,2,3,1
calloc,4,2,-2
g_malloc,64,77,13
g_try_realloc,2,3,1
__coverity_mark_as_afm_allocated__,1,2,1
check_privileged,3,6,3
iovec,28,29,1
guestfwd,1,3,2
g_new,42,43,1
vec,9,9,0
g_renew,9,10,1
printf,112,53,-59
flush,62,35,-27
.argmax,1,1,0
fflush,6,3,-3
invokes,2,3,1
argc,56,25,-31
non-numeric,1,2,1
.flags,23,13,-10
streams,2,1,-1
argv,66,35,-31
stdout,13,2,-11
cmdinfo_t,1,3,2
.cfunc,1,2,1
necessarily,7,3,-4
argument,50,32,-18
cmd_nofile_ok,2,2,0
example,55,29,-26
.oneline,1,2,1
.help,42,29,-13
.name,215,89,-126
latter,5,7,2
cvtnum,1,2,1
signal,44,26,-18
.argmin,1,1,0
qemuio_add_command,1,1,0
flushed,15,4,-11
mandatory,16,2,-14
.args,4,3,-1
although,10,7,-3
kill,9,11,2
sigterm,3,4,1
__function__,11,5,-6
__func__,75,56,-19
ahci,8,16,8
port,95,58,-37
hbitmap,1,2,1
nalloc,1,4,3
levels,9,3,-6
hb,1,2,1
qiov-,12,20,8
isa_pic,3,1,-2
cpu_reset_interrupt,4,1,-3
cpu_interrupt_hard,15,2,-13
apic_update_irq,2,1,-1
busdev.qdev,5,2,-3
pic_get_output,2,1,-1
apic_accept_pic_intr,3,1,-2
sigjmp_buf,1,2,1
bdrv_fix_errors,6,3,-3
qcow2_check,2,1,-1
bdrv_fix_leaks,1,3,2
unnamed-gpio-out,1,1,0
pins,3,1,-2
++i,51,43,-8
object_property_allow_set_link,2,3,1
propname,1,2,1
type_irq,1,1,0
obj_prop_link_unref_on_release,7,2,-5
object_property_add_link,10,1,-9
file=,21,8,-13
-net,5,4,-1
-device,25,11,-14
-drive,27,14,-13
-display,6,2,-4
data-,36,27,-9
g_strcmp0,1,3,2
args,81,52,-29
if=none,14,8,-6
params,28,15,-13
ide-hd,5,3,-2
define_virtio_9p_properties,1,1,0
error_free,54,43,-11
watchpoint_hit,2,1,-1
type\n,1,3,2
msr_de,2,1,-1
-enosys,23,10,-13
-eexist,2,3,1
cenv,7,4,-3
design,2,4,2
booke,6,2,-4
-enoent,14,12,-2
book3s,2,1,-1
achieve,7,4,-3
share,8,5,-3
supporting,8,6,-2
initializing,6,8,2
bp_mem_write,1,2,1
cs-,76,35,-41
enable/disable,9,2,-7
watchpoint,5,3,-2
bp_mem_read,3,2,-1
array,48,24,-24
cenv-,5,3,-2
configurations,6,2,-4
cpu_abort,25,12,-13
singlestep_enabled,16,4,-12
e500,2,1,-1
sufficient,15,5,-10
.addr,13,11,-2
target_ulong,147,74,-73
emulating,6,3,-3
breakpoint,12,4,-8
n++,19,9,-10
resource,8,6,-2
cpuwatchpoint,5,1,-4
resources,13,5,-8
exception,112,40,-72
cpuppcstate,55,30,-25
kvm_find_sw_breakpoint,1,2,1
unsupported,61,24,-37
priority,27,7,-20
excp_model,7,6,-1
pc_alloc_uninit,3,1,-2
guest_malloc,1,2,1
list-,10,7,-3
m-,14,12,-2
total_sectors,28,31,3
iscsilun-,23,16,-7
sector_lun2qemu,9,2,-7
bitmap_new,9,8,-1
iscsilun,17,14,-3
num_blocks,3,5,2
cr0,2,2,0
ppc,19,5,-14
crf,1,4,3
odd,12,8,-4
positive,19,10,-9
situation,5,9,4
target_ppc,14,4,-10
short,28,25,-3
p2,5,4,-1
earlier,6,11,5
terminate,9,8,-1
sign,8,9,1
worry,3,3,0
get_errno,16,7,-9
snprintf,96,37,-59
wrote,15,26,11
nul,3,2,-1
mapping,44,13,-31
temp,8,15,7
arg3,27,14,-13
magic,37,14,-23
-target_einval,3,14,11
logic,16,6,-10
h,57,36,-21
line_offset,2,7,5
vga-,2,3,1
vbe_size,1,3,2
dangerous,2,4,2
assumed,12,7,-5
extensions,24,11,-13
aio_read,3,3,0
parts,8,11,3
related,13,7,-6
discard,26,19,-7
recommended,10,6,-4
along,72,52,-20
placed,5,4,-1
regression,2,4,2
rely,12,12,0
details,85,59,-26
correct,60,25,-35
keyboard,7,2,-5
randomly,2,3,1
image,168,159,-9
redistribute,69,51,-18
calls,35,22,-13
accepts,11,3,-8
package,11,4,-7
internally,10,3,-7
rarely,5,2,-3
bitmasks,1,2,1
published,72,51,-21
license,78,55,-23
specification,24,6,-18
describe,4,5,1
max/min,1,1,0
submodules,1,5,4
7.,4,1,-3
3.,16,3,-13
rules,18,3,-15
foundation,70,51,-19
e.g,39,22,-17
lists,6,8,2
//www.gnu.org/licenses/,61,48,-13
description,27,11,-16
chapter,4,2,-2
warranty,95,63,-32
generates,9,5,-4
analysis,1,2,1
overall,4,3,-1
l1/l2,1,5,4
via,76,48,-28
finish,18,15,-3
overwritten,5,5,0
============,1,1,0
software,112,77,-35
executed,27,17,-10
equality,1,2,1
snapshots,15,14,-1
integers,4,6,2
elements,16,10,-6
call,122,80,-42
strings,14,21,7
etc,24,10,-14
element,17,10,-7
otherwise,136,74,-62
inject,12,6,-6
catch,16,11,-5
executes,4,3,-1
received,91,73,-18
potentially,9,6,-3
commands,40,23,-17
generator,5,8,3
automatically,26,13,-13
tables,23,20,-3
boundary,24,6,-18
inner,1,2,1
2014,23,12,-11
interfaces,13,3,-10
pool,15,10,-5
5.,5,2,-3
subset,7,6,-1
variable,30,12,-18
general,93,58,-35
accept,24,21,-3
structure,28,26,-2
defining,7,3,-4
actions,6,5,-1
unsafe,9,5,-4
program,70,52,-18
cluster,61,57,-4
'qcow2,9,3,-6
6.,4,2,-2
environment,38,32,-6
module,19,16,-3
far,15,12,-3
l1_table_offset,9,15,6
per,46,32,-14
and/or,109,67,-42
4.,7,3,-4
qcow2,50,46,-4
tests,53,41,-12
universal,1,2,1
template,5,3,-2
random,10,14,4
contains,43,18,-25
scratch,4,5,1
test_img,71,88,17
interruption,1,1,0
group,44,17,-27
creation,15,9,-6
behavior,13,13,0
requirements,5,3,-2
able,35,25,-10
qemu-img,27,21,-6
parameters,36,29,-7
writes,52,25,-27
-c,60,80,20
creates,10,11,1
hope,74,54,-20
action,48,28,-20
img,7,4,-3
ones,9,13,4
modify,123,68,-55
..,54,27,-27
implied,98,64,-34
vector,39,24,-15
providing,8,4,-4
useful,88,66,-22
qemu-io,22,32,10
working,14,7,-7
logs,8,2,-6
2.,31,12,-19
corrupted,7,9,2
provide,42,18,-24
retrieved,1,2,1
containing,21,5,-16
form,17,11,-6
please,26,23,-3
aio_write,4,3,-1
runner,1,1,0
images,38,36,-2
single,79,22,-57
seed,3,3,0
fitness,95,63,-32
core,42,18,-24
symbols,2,4,2
reference,34,31,-3
entire,12,9,-3
distributed,67,52,-15
merchantability,95,63,-32
convert,35,21,-14
exists,42,15,-27
select,30,13,-17
interactions,2,2,0
aliases,10,5,-5
constraints,7,5,-2
json,20,9,-11
indicates,29,16,-13
installed,8,5,-3
1.,23,10,-13
interpretation,2,2,0
external,17,13,-4
position,16,8,-8
qemu_blockalign,6,19,13
buf,231,173,-58
waiocb-,2,2,0
qemu_try_blockalign,3,14,11
refcount_table_clusters,3,4,1
cluster_bits,18,18,0
validate,10,9,-1
uint8,2,1,-1
implementation,48,29,-19
0x10000,22,14,-8
todo,163,73,-90
0x100000000,1,2,1
uint64,5,3,-2
reduce,4,2,-2
except,49,31,-18
refcount_table_offset,5,9,4
0x100,23,17,-6
interval,7,7,0
zip,1,1,0
truncated,7,7,0
rng,4,3,-1
implicitly,8,3,-5
functionality,7,7,0
valueerror,1,3,2
equal,24,11,-13
257,2,2,0
provides,19,8,-11
produces,6,4,-2
constraint,2,1,-1
0x1000000,9,4,-5
0x10,66,25,-41
0x1000,32,18,-14
decimal,8,5,-3
0xffffffffffffffff,1,1,0
lambda,3,2,-1
intelligent,1,2,1
crypt_method,3,3,0
positions,4,2,-2
129,3,2,-1
table,132,90,-42
orders,2,1,-1
refcount,30,40,10
uint32,2,3,1
uniformity,1,1,0
crypt,2,1,-1
prevent,24,19,-5
replaces,6,3,-3
9,107,65,-42
represented,7,2,-5
compatible,29,11,-18
significant,7,4,-3
l1_size,12,22,10
clusters,24,39,15
backing_file_offset,3,5,2
depending,20,11,-9
backing_file_size,2,4,2
l1,32,32,0
selector,14,9,-5
intervals,1,2,1
selection,5,3,-2
08x,23,25,2
z,22,13,-9
tuple,1,5,4
included,47,22,-25
ranges,13,10,-3
selects,3,3,0
decreasing,1,1,0
vectors,14,15,1
pick,11,9,-2
2.4,5,5,0
auxiliary,3,1,-2
incompatible_features,5,9,4
compatible_features,5,3,-2
q,36,32,-4
snapshots_offset,2,6,4
nb_snapshots,4,8,4
mask,125,77,-48
0x100000,10,9,-1
failed\n,20,17,-3
destroy,12,2,-10
aio,34,16,-18
context,33,37,4
dstpitch,2,2,0
bltheight,2,1,-1
srcpitch,2,2,0
memdev,4,2,-2
seg,4,1,-3
memory_region_is_mapped,5,5,0
object_get_canonical_path_component,10,2,-8
-numa,6,2,-4
times,18,14,-4
aiocontext,59,25,-34
bdrv_get_aio_context,40,22,-18
aio_context_acquire,27,11,-16
aio_context_release,26,13,-13
create_options,3,1,-2
new_console,1,1,0
object_property_set_link,5,1,-4
displaystate,9,6,-3
ds,30,27,-3
text_console,1,1,0
qemuconsole,5,3,-2
consoles,1,4,3
object_property_set_int,17,6,-11
text_console_fixed_size,1,1,0
console_type,1,2,1
pirq,2,1,-1
mapped,41,13,-28
msix-,1,7,6
stopping,6,8,2
response,39,29,-10
arglen,1,1,0
root-,4,2,-2
vmstate_validate,3,3,0
version_id,50,22,-28
0xffff0000,9,2,-7
string.h,19,10,-9
strerror,72,46,-26
socket,60,41,-19
socket\n,1,1,0
socket_error,4,4,0
slave_fd,2,3,1
master_fd,2,3,1
g_signal_connect,3,1,-2
gpointer,20,6,-14
chan,4,2,-2
g_io_channel_unix_new,2,2,0
guint,11,4,-7
gboolean,21,7,-14
user_data,8,5,-3
commit,34,34,0
g_io_add_watch,3,1,-2
vc-,19,11,-8
vte_check_version,2,1,-1
virtualconsole,2,4,2
qemu_chr_be_write,3,1,-2
chr,69,43,-26
config_vte,1,1,0
g_io_in,21,5,-16
vc,24,11,-13
g_callback,3,1,-2
pty,8,3,-5
text,15,4,-11
ssize_t,48,37,-11
giochannel,4,2,-2
terminal,7,1,-6
giocondition,8,2,-6
pathname,8,3,-5
base-,5,6,1
_filter_testdir,17,38,21
extents,4,4,0
bdrv_sector_size,72,52,-20
_filter_qemu_io,30,60,30
extent,5,8,3
catalog_size,1,11,10
catalog,1,7,6
is_power_of_2,18,4,-14
poke_file,14,40,26
qemu_io,41,62,21
small,28,25,-3
\xff\xff\xff\xff,4,10,6
4k,19,10,-9
open',3,21,18
'help,12,29,17
_use_sample_img,3,16,13
cluster_size=512,2,2,0
-f,68,40,-28
_make_test_img,35,44,9
qemu_img,28,30,2
'test_dir/t.imgfmt,44,49,5
64m,18,33,15
rm,58,44,-14
-s,27,17,-10
fmt=imgfmt,41,50,9
size=67108864,18,32,14
_cleanup_test_img,21,24,3
formatting,44,53,9
qcow2_snapshot_load_tmp,1,1,0
snapshot,29,22,-7
sn-,8,8,0
converting,4,2,-2
amounts,2,3,1
dmg_sectorcounts_max,1,1,0
chunk,12,14,2
lengths,6,6,0
truncating,1,3,2
sectorcounts,4,4,0
block_index,2,3,1
refcount_table_index,1,4,3
linux,100,60,-40
auto,30,26,-4
validation,9,8,-1
./common.rc,23,22,-1
vhd,3,1,-2
_supported_proto,21,20,-1
output,76,59,-17
tmp=/tmp/,17,17,0
\x00\x00\x00\x00,1,7,6
seq=,21,23,2
_cleanup,19,23,4
block_size,18,17,-1
status=0,19,22,3
filters,26,23,-3
here=,21,23,2
./common.filter,21,22,1
vpc,7,2,-5
owner=kwolf,6,5,-1
/bin/bash,22,24,2
seq,31,25,-6
qa,21,24,3
standard,54,34,-20
status=1,21,23,2
basename,27,26,-1
hat,101,53,-48
red,104,53,-51
trap,34,33,-1
checks,92,50,-42
`,60,47,-13
pwd,28,26,-2
creator,23,22,-1
seq.full,19,20,1
rw,52,26,-26
_supported_os,21,21,0
_supported_fmt,24,24,0
.value,30,19,-11
spr,38,27,-11
run_on_cpu,12,4,-8
2nd,3,1,-2
cp,16,5,-11
powerpc_cpu,15,7,-8
.mask,9,2,-7
h_set_mode,1,1,0
arg,62,33,-29
spr_lpcr,3,9,6
~s-,6,2,-4
queue_signal,6,5,-1
si_signo,1,3,2
info-,107,51,-56
target_sigtrap,3,2,-1
si_errno,1,3,2
w,58,41,-17
undef,55,20,-35
gen_window_check1,1,3,2
tcg_gen_addi_i32,3,4,1
tcg_gen_qemu_ld8u,2,2,0
tcgv_i32,37,21,-16
cpu_r,8,7,-1
tcg_temp_free,32,35,3
dc,89,35,-54
rri8_s,1,3,2
_s,11,8,-3
tcg_temp_new_i32,13,11,-2
-target_enomem,1,4,3
qtest,11,7,-4
qtest_init,4,5,1
qtest_log,2,2,0
qtest_chrdev,2,2,0
initialize,45,36,-9
31b8b4eea9d9ad58a73b22a6060d3ac1c419c26d,1,1,0
subproject,18,26,8
gplv2,2,1,-1
rebuild,3,5,2
git,18,22,4
run,92,49,-43
acpi-test,1,2,1
2013,35,23,-12
aml,20,6,-14
authors,89,36,-53
tests/acpi-test,1,1,0
acpi,46,10,-36
'make,2,1,-1
unit-test,1,1,0
ops/sec,16,30,14
00,3,2,-1
xx.x,16,32,16
index_in_cluster,3,5,2
0xa,11,4,-7
io,61,22,-39
-p,39,27,-12
ops,45,37,-8
imgfmt,30,17,-13
yyy/sec,16,30,14
xx,18,36,18
imgopts=,7,7,0
-v,13,10,-3
512/512,3,10,7
................,2,1,-1
_img_info,4,7,3
ieee,1,4,3
float_flag_inexact,3,4,1
float_flag_invalid,14,5,-9
lost,6,10,4
single-precision,1,2,1
status_var,8,6,-2
float_round_down,2,2,0
23,36,18,-18
smallest,3,2,-1
representable,1,3,2
22,35,18,-17
float_raise,9,5,-4
ignoring,13,13,0
float_flag_overflow,2,3,1
codepath,1,3,2
float_round_up,2,2,0
largest,2,4,2
asign,1,3,2
-14,1,2,1
0x01000000,5,5,0
harmless,5,4,-1
increment,13,7,-6
float_flag_underflow,2,3,1
affect,11,9,-2
float_rounding_mode,1,2,1
float_round_nearest_even,4,3,-1
-15,1,2,1
returning,16,13,-3
halfprec,1,2,1
chosen,3,6,3
existence,2,1,-1
keys,27,11,-16
compromise,1,2,1
modern,7,4,-3
protect,13,6,-7
passphrase,3,1,-2
secure,43,5,-38
vulnerable,1,1,0
standards,1,1,0
discouraged,4,2,-2
itemize,1,1,0
encryption,15,7,-8
qcow,14,11,-3
security,50,12,-38
original,27,12,-15
cryptography,1,2,1
aes,4,4,0
problems,10,10,0
alternative,6,6,0
luks,6,8,2
password,42,9,-33
thus,42,24,-18
characters,12,6,-6
cipher,9,7,-2
encrypted,16,10,-6
technologies,8,5,-3
strongly,6,3,-3
users,20,7,-13
initialization,21,19,-2
plaintext,2,4,2
technology,1,2,1
item,66,29,-37
q,1,1,0
dqui,1,1,0
dquit,1,1,0
dqu,1,1,0
monitor,85,37,-48
x.y.z,4,1,-3
k,1,2,1
d,1,2,1
uas_rc_invalid_info_unit,2,1,-1
usb_uas_queue_response,2,1,-1
uas,4,2,-2
object_class_is_abstract,5,3,-2
qerror_report,31,13,-18
non-abstract,3,2,-1
qerr_invalid_parameter_value,24,10,-14
inconsistencies,7,5,-2
preventing,3,12,9
opening,9,9,0
-a,23,14,-9
waste,2,7,5
operations,45,18,-27
therefore,31,30,-1
corrupt,10,28,18
remains,3,3,0
0x2a,4,6,2
0x80000,3,1,-2
_filter_imgfmt,4,4,0
harm,1,8,7
leaked,7,18,11
-r,24,14,-10
corruptions,7,10,3
assumption,5,6,1
dump-header,2,4,2
oflag_copied,6,1,-5
overlap-check,3,1,-2
-o,63,28,-35
repairing,7,7,0
_check_test_img,10,11,1
read-only,39,23,-16
inactive,5,6,1
0x2,32,16,-16
./qcow2.py,2,3,1
reference=0,3,3,0
refcount=1,3,4,1
0x0,54,21,-33
metadata,17,18,1
l2,39,28,-11
repaired,6,7,1
uint16_max,4,6,2
starting,29,20,-9
self.vm.qmp,15,11,-4
